Start at '6/10/2022 9:05:02 AM'
Tick, (-8.12, 4.69, 5.67), (0.00, -1.41, 0.00), False, 6/10/2022 9:05:05 AM
Tick, (-8.12, 4.69, 3.01), (0.00, -1.41, 0.00), True, 6/10/2022 9:05:05 AM
Tick, (-8.12, 4.69, 5.67), (0.00, -1.41, 0.00), False, 6/10/2022 9:05:05 AM
Tick, (-8.12, 4.69, 3.01), (0.00, -1.41, 0.00), True, 6/10/2022 9:05:05 AM
Tick, (-8.12, 4.69, 5.67), (0.00, -1.41, 0.00), False, 6/10/2022 9:05:05 AM
Tick, (-8.12, 4.69, 3.01), (0.00, -1.41, 0.00), True, 6/10/2022 9:05:05 AM
Tick, (-8.12, 4.69, 5.67), (0.00, -1.41, 0.00), False, 6/10/2022 9:05:05 AM
Tick, (-8.12, 4.69, 3.01), (0.00, -1.41, 0.00), True, 6/10/2022 9:05:05 AM
Tick, (-8.12, 4.69, 5.67), (0.00, -1.41, 0.00), False, 6/10/2022 9:05:05 AM
Tick, (-8.12, 4.69, 3.01), (0.00, -1.41, 0.00), True, 6/10/2022 9:05:05 AM
Tick, (-8.12, 4.69, 5.67), (0.00, -1.41, 0.00), False, 6/10/2022 9:05:05 AM
Tick, (-8.12, 4.69, 3.01), (0.00, -1.41, 0.00), True, 6/10/2022 9:05:05 AM
Tick, (-8.12, 4.69, 5.67), (0.00, -1.41, 0.00), False, 6/10/2022 9:05:05 AM
Tick, (-8.12, 4.69, 3.01), (0.00, -1.41, 0.00), True, 6/10/2022 9:05:06 AM
Tick, (-8.12, 4.69, 5.67), (0.00, -1.41, 0.00), False, 6/10/2022 9:05:06 AM
Tick, (-8.12, 4.69, 3.01), (0.00, -1.41, 0.00), True, 6/10/2022 9:05:06 AM
Tick, (-8.12, 4.69, 5.67), (0.00, -1.41, 0.00), False, 6/10/2022 9:05:06 AM
Tick, (-8.12, 4.69, 3.01), (0.00, -1.41, 0.00), True, 6/10/2022 9:05:06 AM
Tick, (-8.12, 4.69, 5.67), (0.00, -1.41, 0.00), False, 6/10/2022 9:05:06 AM
Tick, (-8.12, 4.69, 3.01), (0.00, -1.41, 0.00), True, 6/10/2022 9:05:06 AM
Tick, (-8.12, 4.69, 5.67), (0.00, -1.41, 0.00), False, 6/10/2022 9:05:06 AM
Tick, (-8.12, 4.69, 3.01), (0.00, -1.41, 0.00), True, 6/10/2022 9:05:06 AM
Tick, (-8.12, 4.69, 5.67), (0.00, -1.41, 0.00), False, 6/10/2022 9:05:06 AM
Tick, (-8.12, 4.69, 3.01), (0.00, -1.41, 0.00), True, 6/10/2022 9:05:06 AM
Tick, (-8.12, 4.69, 5.67), (0.00, -1.41, 0.00), False, 6/10/2022 9:05:06 AM
Tick, (-8.12, 4.69, 3.01), (0.00, -1.41, 0.00), True, 6/10/2022 9:05:06 AM
Tick, (-8.12, 4.69, 5.67), (0.00, -1.41, 0.00), False, 6/10/2022 9:05:06 AM
Tick, (-8.12, 4.69, 3.01), (0.00, -1.41, 0.00), True, 6/10/2022 9:05:06 AM
Tick, (-8.12, 4.69, 5.67), (0.00, -1.41, 0.00), False, 6/10/2022 9:05:06 AM
Tick, (-8.12, 4.69, 3.01), (0.00, -1.41, 0.00), True, 6/10/2022 9:05:06 AM
Tick, (-8.12, 4.69, 5.67), (0.00, -1.41, 0.00), False, 6/10/2022 9:05:06 AM
Tick, (-8.12, 4.69, 3.01), (0.00, -1.41, 0.00), True, 6/10/2022 9:05:07 AM
Tick, (-8.12, 4.69, 5.67), (0.00, -1.41, 0.00), False, 6/10/2022 9:05:07 AM
Tick, (-8.12, 4.69, 3.01), (0.00, -1.41, 0.00), True, 6/10/2022 9:05:07 AM
Tick, (-8.12, 4.69, 5.67), (0.00, -1.41, 0.00), False, 6/10/2022 9:05:07 AM
Tick, (-8.12, 4.69, 3.01), (0.00, -1.41, 0.00), True, 6/10/2022 9:05:07 AM
Tick, (-8.12, 4.69, 5.67), (0.00, -1.41, 0.00), False, 6/10/2022 9:05:07 AM
Tick, (-8.12, 4.69, 3.01), (0.00, -1.41, 0.00), True, 6/10/2022 9:05:07 AM
Tick, (-8.12, 4.69, 5.67), (0.00, -1.41, 0.00), False, 6/10/2022 9:05:07 AM
Tick, (-8.12, 4.69, 3.01), (0.00, -1.41, 0.00), True, 6/10/2022 9:05:07 AM
Tick, (-8.12, 4.69, 5.67), (0.00, -1.41, 0.00), False, 6/10/2022 9:05:07 AM
Tick, (-8.12, 4.69, 3.01), (0.00, -1.41, 0.00), True, 6/10/2022 9:05:07 AM
Tick, (-8.12, 4.69, 5.67), (0.00, -1.41, 0.00), False, 6/10/2022 9:05:07 AM
Tick, (-8.12, 4.69, 3.01), (0.00, -1.41, 0.00), True, 6/10/2022 9:05:07 AM
Tick, (-8.12, 4.69, 5.67), (0.00, -1.41, 0.00), False, 6/10/2022 9:05:07 AM
Tick, (-8.12, 4.69, 3.01), (0.00, -1.41, 0.00), True, 6/10/2022 9:05:07 AM
Tick, (-8.12, 4.69, 5.67), (0.00, -1.41, 0.00), False, 6/10/2022 9:05:07 AM
Tick, (-8.12, 4.69, 3.01), (0.00, -1.41, 0.00), True, 6/10/2022 9:05:07 AM
Tick, (-8.12, 4.69, 5.67), (0.00, -1.41, 0.00), False, 6/10/2022 9:05:07 AM
Tick, (-8.12, 4.69, 3.01), (0.00, -1.41, 0.00), True, 6/10/2022 9:05:08 AM
Tick, (-8.12, 4.69, 5.67), (0.00, -1.41, 0.00), False, 6/10/2022 9:05:08 AM
Tick, (-8.12, 4.69, 3.01), (0.00, -1.41, 0.00), True, 6/10/2022 9:05:08 AM
Tick, (-8.12, 4.69, 5.67), (0.00, -1.41, 0.00), False, 6/10/2022 9:05:08 AM
Tick, (-8.12, 4.69, 3.01), (0.00, -1.41, 0.00), True, 6/10/2022 9:05:08 AM
Tick, (-8.12, 4.69, 5.67), (0.00, -1.41, 0.00), False, 6/10/2022 9:05:08 AM
Tick, (-8.12, 4.69, 3.01), (0.00, -1.41, 0.00), True, 6/10/2022 9:05:08 AM
Tick, (-8.12, 4.69, 5.67), (0.00, -1.41, 0.00), False, 6/10/2022 9:05:08 AM
Tick, (-8.12, 4.69, 3.01), (0.00, -1.41, 0.00), True, 6/10/2022 9:05:08 AM
Tick, (-8.12, 4.69, 5.67), (0.00, -1.41, 0.00), False, 6/10/2022 9:05:08 AM
Tick, (-8.12, 4.69, 3.01), (0.00, -1.41, 0.00), True, 6/10/2022 9:05:08 AM
Tick, (-8.12, 4.69, 5.67), (0.00, -1.41, 0.00), False, 6/10/2022 9:05:08 AM
Tick, (-8.12, 4.69, 3.01), (0.00, -1.41, 0.00), True, 6/10/2022 9:05:08 AM
Tick, (-8.12, 4.69, 5.67), (0.00, -1.41, 0.00), False, 6/10/2022 9:05:08 AM
Tick, (-8.12, 4.69, 3.01), (0.00, -1.41, 0.00), True, 6/10/2022 9:05:08 AM
